Player,MeanSpacing,UniqueECO_SubCat,UniqueECO_Cat,MostFrequentECO_Cat,MostFrequentECO_Cat_Frequency,EloChange,MostFrequentECO_Cat_Frequency_Quartile,MeanSpacing_Quartile
MarkCromwell,51491.8979591837,36,5,B,0.54,13,3,4
MarkTheSpark,31930.1224489796,42,6,B,0.3,133,1,2
Markitoz,49797.0408163265,30,5,C,0.32,119,1,4
Marklev,29109.0816326531,22,3,A,0.38,11,1,2
Markller,40132.2448979592,20,4,D,0.38,-43,1,3
Marko95,47698.7551020408,28,3,B,0.48,25,3,4
MarkoGreSah,26229.3265306122,23,4,D,0.36,-54,1,2
MarkoSiroki,31529.4489795918,16,4,A,0.58,-49,4,2
MarkovIRK,35338.7551020408,29,4,B,0.64,10,4,3
MarkovicStefan,35937.4897959184,30,5,A,0.32,-2,1,3
Markovskij99,37111.7959183674,36,4,B,0.58,25,4,3
MarkusSchmidt,18071.5102040816,34,4,B,0.64,-103,4,1
Markus_19780805,41422.3673469388,23,5,D,0.46,20,2,4
MarllonTal,29886.9387755102,40,5,B,0.58,73,4,2
MarlonDourados,44471.4081632653,24,4,A,0.44,96,2,4
Marlowave,32559.1632653061,31,4,B,0.4,-25,2,2
Marmier,23147.8367346939,28,4,A,0.54,-1,3,1
Maroino07,36870.0204081633,28,4,D,0.4,-54,2,3
Marolamaster,29378.7755102041,33,4,B,0.5,16,3,2
Marqeeuz,39123.3265306122,32,5,B,0.52,78,3,3
Marquinhos_X,28270.5306122449,32,6,C,0.38,-51,1,2
Marrudo,34597.1632653061,17,3,C,0.64,-148,4,3
Mars60,50466.693877551,29,3,C,0.6,10,4,4
MarsBeibars,21046.0816326531,27,5,B,0.7,106,4,1
MarsXY,13598.9387755102,19,3,C,0.44,-35,2,1
MarshallJero,33755.2653061225,21,5,B,0.36,49,1,3
Marsnu,42465.0612244898,19,5,A,0.42,-16,2,4
Marsorbit,44130.5510204082,26,4,C,0.7,-27,4,4
Marsupilamy,40892.8775510204,20,4,D,0.5,-53,3,3
Marte73,23349.7142857143,17,3,A,0.48,111,3,1
MartiSans,24500.4489795918,29,3,B,0.46,49,2,1
MartijnLC,22818.8979591837,23,4,C,0.52,-136,3,1
Martin10000,36773.3265306122,26,5,D,0.44,-38,2,3
Martin444,46170.1428571429,7,2,A,0.6,46,4,4
MartinAlfonso,30118.4693877551,14,3,B,0.62,-34,4,2
MartinBouygues,37670.0612244898,28,5,C,0.48,59,3,3
MartinC123,35225.1632653061,26,4,D,0.32,19,1,3
MartinMarietta,40640.5102040816,25,4,C,0.34,-72,1,3
MartinRep,28580.1836734694,23,4,C,0.42,-109,2,2
MartinSA,14105.8571428571,27,4,B,0.56,-43,4,1
MartinSeamusMcFly,28235.0816326531,24,4,B,0.62,30,4,2
MartinWausB,30843.7142857143,26,4,B,0.5,-61,3,2
MartinWitthaus,32383.4489795918,25,4,D,0.4,-89,2,2
Martin_WBHG,20218.0816326531,20,4,A,0.66,5,4,1
Martinkagz,26405.2040816327,24,5,A,0.56,-23,4,2
Martinkrneki,40286.7551020408,23,4,B,0.58,13,4,3
Martino74,23206.8775510204,23,5,B,0.38,46,1,1
Martinth82,17493.6326530612,27,4,B,0.36,-17,1,1
Martinvita89,19197.1836734694,34,5,B,0.46,131,2,1
MarvNasty,44494.8367346939,31,4,B,0.42,-14,2,4
Marvin_Koch,25907.7551020408,25,4,B,0.54,3,3,2
Marvinbrown66,20091.6530612245,18,3,B,0.5,17,3,1
Marvsg,25128.9387755102,34,5,B,0.52,-39,3,2
Marwan73,50694.9387755102,24,4,B,0.44,-52,2,4
MarwanMohamed,51102.3265306122,26,4,A,0.34,62,1,4
MarxBeard,37047.9183673469,31,5,B,0.54,21,3,3
Marxvonazulay,20057.4897959184,34,5,B,0.66,38,4,1
Maryo_1,42408.4285714286,17,4,C,0.5,-59,3,4
MarysolRamirez,51270.693877551,26,5,A,0.42,91,2,4
Mas_Tri,40771.5714285714,24,5,A,0.6,-26,4,3
Masacretotal,30306.8163265306,29,5,C,0.58,-9,4,2
Mashaa,30143.1224489796,15,4,B,0.4,-163,2,2
Mashibini,19305.2448979592,28,5,B,0.62,23,4,1
Masik1,28725.5102040816,29,3,B,0.5,8,3,2
Masiseca,33546.8775510204,37,5,B,0.58,-12,4,3
Masiye,31905.306122449,29,4,C,0.36,-29,1,2
Mason1980,45692.7959183674,33,5,B,0.64,35,4,4
Masoud_Sh,50871.8163265306,31,5,C,0.4,-40,2,4
Masoudazarshab,34727.7142857143,34,5,A,0.48,68,3,3
Masril,19188.5510204082,24,4,B,0.44,54,2,1
MassimoVignati,24622.2857142857,23,5,B,0.54,-6,3,1
Massimocorona,7200.51020408163,24,4,B,0.36,48,1,1
MasterAngga,52816.387755102,34,5,D,0.36,-22,1,4
MasterCedie,49234.0612244898,39,5,C,0.3,10,1,4
MasterDan01,28283.306122449,28,5,B,0.56,10,4,2
MasterDarma,26357.5918367347,18,3,A,0.7,-77,4,2
MasterLeo1981,31190.9591836735,26,4,B,0.54,26,3,2
MasterRey,30199.6530612245,26,5,A,0.36,-20,1,2
MasterRomantic,38844.3673469388,35,4,C,0.5,-6,3,3
MasterRoshi,30266.7755102041,32,4,B,0.54,-13,3,2
MasterSX,38931.1224489796,30,5,A,0.38,76,1,3
Master_Gimbal,45451.1020408163,27,3,C,0.56,-53,4,4
Masterofcomplication,33639.1224489796,25,4,B,0.5,-46,3,3
Masterpro99,29807.6326530612,32,5,A,0.4,-2,2,2
Mastersarsha,2072.32653061224,22,4,D,0.44,-19,2,1
Mastido,36164.4081632653,33,6,D,0.36,-20,1,3
Mastropiero2,17712.4693877551,19,4,A,0.34,88,1,1
MasumSakundak,42953.9795918367,35,6,A,0.34,146,1,4
Masxxx,28020.0204081633,28,4,C,0.4,23,2,2
Mat_i_punt,34656.5306122449,22,4,B,0.64,-100,4,3
Mata71986,31310.4897959184,32,5,C,0.4,-20,2,2
Mata_Bultos,25787.2040816327,30,5,C,0.48,10,3,2
MateMasterX,38747.4081632653,30,4,B,0.58,-2,4,3
MateSeguroo,24716.2040816327,32,5,B,0.46,-17,2,1
Matein21,47788.7551020408,26,5,D,0.34,-6,1,4
Mateist,40877.387755102,29,4,B,0.7,8,4,3
Mateitogladiador,27710.8163265306,17,5,C,0.42,119,2,2
Matelacoz,21784.8367346939,34,4,C,0.52,-39,3,1
Matemarco,35049.2244897959,27,5,B,0.48,-43,3,3
MateusGCarneiro,40853.7142857143,26,5,A,0.36,161,1,3
Mateus_Xadrez,33520.2448979592,27,5,B,0.5,-43,3,3
Mateusfmelo,46452.8775510204,27,5,C,0.36,5,1,4
Mateusz007,35124.7142857143,31,4,C,0.44,72,2,3
Math17,38723.3673469388,24,4,D,0.4,-34,2,3
Mathabi,18828,21,5,A,0.56,-39,4,1
MathiasToro07,51144.5918367347,27,5,A,0.36,2,1,4
MatiasEscobar,40554.7142857143,15,5,A,0.66,-55,4,3
Matin_shiraz,32700.7142857143,24,5,D,0.44,17,2,3
Matinyo,16140.1428571429,35,5,B,0.4,-38,2,1
Matrix1,22643.9795918367,25,6,B,0.56,61,4,1
MatsenaMoz,48076.8571428571,27,4,D,0.36,39,1,4
MattOnTilt,42022.7551020408,18,3,B,0.64,-59,4,4
MattQatar,28255.9795918367,17,3,B,0.46,-2,2,2
MattSimon,24413.7551020408,17,3,A,0.36,25,1,1
Matt_Daddona,26594.306122449,34,5,B,0.38,39,1,2
Mattakushi,22969.2653061224,29,4,B,0.42,-9,2,1
Matteo1967,47781.2040816326,30,4,B,0.34,4,1,4
MatteoCappelletti,34360.4081632653,5,2,A,0.68,26,4,3
Matterialist,35415,14,3,B,0.48,22,3,3
Matthewgh,52246.1836734694,17,4,C,0.6,-15,4,4
Matthewlim29,8797.38775510204,16,4,A,0.34,-133,1,1
Matthias_WW,29145.387755102,12,3,D,0.46,-51,2,2
MatthieuR,23939,34,5,B,0.48,-7,3,1
Matti5,37012.612244898,11,3,A,0.7,-45,4,3
Mattsk,42207.0204081633,39,5,A,0.34,13,1,4
Matty1991,10583.4693877551,36,4,B,0.54,-13,3,1
MatveyE2007,11310.5918367347,28,4,C,0.54,-38,3,1
MauMau2020,26364.0408163265,36,4,C,0.48,-47,3,2
Mauandreilejavi,20064.306122449,23,3,B,0.4,72,2,1
MaudeLebowski,34069.0816326531,26,4,C,0.36,24,1,3
Maulik1,42467.612244898,28,5,C,0.48,8,3,4
MaunChessGod,19389.387755102,15,5,A,0.46,4,2,1
Maungland,38836.4897959184,25,4,C,0.38,8,1,3
Maunk,42009.9795918367,28,4,C,0.44,17,2,4
Maurice1333,39472.2040816326,27,5,D,0.48,-91,3,3
Mauricio29,50248.3265306122,34,5,B,0.34,-14,1,4
MauricioDullius,23307.7142857143,29,5,A,0.46,-52,2,1
MauricioVI,23271.2244897959,23,4,B,0.68,32,4,1
Mauriziodima,42372.4081632653,16,5,A,0.38,44,1,4
Mauroeco,28303.1020408163,23,4,B,0.36,-79,1,2
Maurofer6,29517.693877551,35,5,B,0.48,-33,3,2
Mavego,33336.612244898,24,3,A,0.36,-43,1,3
Maverick59,45897.9183673469,34,5,B,0.4,-28,2,4
Max-Esko,43232.5918367347,35,5,B,0.36,8,1,4
Max12449,28594.5918367347,19,4,B,0.66,30,4,2
Max2005_2005,49534.6530612245,7,3,A,0.72,4,4,4
MaxMyrin05,37022.1224489796,34,4,B,0.62,5,4,3
MaxPardes,39292.693877551,21,5,A,0.56,-45,4,3
MaxTsourov,24545.5306122449,29,4,C,0.6,90,4,1
Maxgor,24795.6530612245,31,4,C,0.4,21,2,1
Maxho001,36945.2040816326,19,4,C,0.48,59,3,3
Maxi916,22764.7755102041,28,4,C,0.58,4,4,1
MaximBrez,44065.4693877551,37,5,D,0.44,-4,2,4
MaximKorban,31979.2040816327,18,3,C,0.5,-7,3,2
Maxim_Chirkov,25072.8979591837,28,5,C,0.52,53,3,2
MaximaCaleb2,33438.9591836735,27,4,A,0.42,-56,2,3
Maximus73,31631,29,4,B,0.48,-67,3,2
Maxnificent,28243.1836734694,27,5,B,0.46,-53,2,2
Maxoberhofer,42479.2448979592,26,5,B,0.4,59,2,4
MaxouPoker27,32536.2653061224,21,4,A,0.42,-11,2,2
MaxwellEdindson,39012.7551020408,29,4,D,0.36,44,1,3
Maxwell_SVW,28531.3673469388,24,4,C,0.54,87,3,2
MaxxLange,18160.1020408163,37,4,C,0.38,20,1,1
Maxy202019,18267.1020408163,6,3,A,0.72,62,4,1
Maya_Tadmor,32119.1428571429,28,4,C,0.56,69,4,2
Mayank--7,18004.4693877551,33,5,B,0.54,-62,3,1
Maynator,37018.4285714286,25,4,B,0.42,113,2,3
Mazaness-Hacker,28727.2857142857,33,5,B,0.32,14,1,2
Mazinsky,26198.7755102041,28,3,B,0.64,0,4,2
Mazliach,28214.6530612245,29,4,C,0.36,23,1,2
Mbaah_No,45999,28,6,C,0.4,-67,2,4
Mbonu,39864.0204081633,36,6,A,0.42,104,2,3
Mbrsilva,19353.6530612245,20,3,A,0.38,103,1,1
McBc,22619.387755102,25,6,D,0.38,6,1,1
McCrea,30064.4285714286,32,5,D,0.34,2,1,2
McKasparov,24680.5714285714,19,4,C,0.4,29,2,1
McKolve,27208.4897959184,21,4,A,0.34,-42,1,2
McMurdock,24853.5102040816,17,3,A,0.44,16,2,1
McSlobber,35975.8571428571,19,4,B,0.52,60,3,3
McVain,47338.4693877551,31,4,B,0.4,-31,2,4
McWally,22912.8775510204,13,2,A,0.68,-21,4,1
McZett,40540.1428571429,17,4,D,0.48,-24,3,3
Md_Samrat_hyder,22268.1428571429,27,3,C,0.48,-27,3,1
Me33447,14180.4081632653,38,5,B,0.4,-43,2,1
MeLky31,26641.0816326531,28,4,C,0.46,10,2,2
Meandmyholz,40218.4693877551,32,5,A,0.42,-122,2,3
MecSolide,42503.7959183674,29,5,C,0.44,-82,2,4
Mecek,34131.8775510204,14,3,B,0.42,13,2,3
Mechatronic2020,22953.693877551,33,4,C,0.46,-188,2,1
Mecitah007,20930.2857142857,32,4,A,0.32,15,1,1
Meckie97,45655.1020408163,27,5,B,0.58,-53,4,4
Meco_Variations,35141.2857142857,13,3,D,0.46,8,2,3
Med71,27931.7755102041,28,4,B,0.44,-87,2,2
Medaniel,7168.24489795918,36,4,B,0.64,58,4,1
Medicamento,41039.3265306122,30,5,C,0.54,-96,3,4
Medrano_653,26111.3469387755,28,4,C,0.48,28,3,2
MegaBi4,20785.6530612245,29,4,C,0.52,34,3,1
Megapiharb,36493.9183673469,5,2,A,0.64,-20,4,3
Megasparky2005,49046.0612244898,38,5,B,0.54,-128,3,4
Mehdi069,46316.9795918367,30,4,A,0.36,-20,1,4
Mehdi38435,25056.1632653061,33,4,D,0.44,32,2,2
Mehdidada,28526.1836734694,23,4,D,0.38,-19,1,2
Mehdiyoosefi,15245.0816326531,35,5,B,0.48,24,3,1
Mehioch,19861.7346938776,29,4,B,0.26,-7,1,1
Mehmed_the_Conqueror,26832.3469387755,25,5,B,0.52,-4,3,2
Mehmet7249,37104.8979591837,16,4,A,0.38,-5,1,3
Mehran65,26522.5306122449,23,5,A,0.4,54,2,2
Mehran7849,14340.5918367347,19,3,A,0.4,57,2,1
Meir__7,27265.2040816327,32,4,C,0.32,22,1,2
MeisterSplinter,25332.1224489796,16,3,A,0.38,-15,1,2
Mekk,50587.2040816326,37,4,A,0.36,-13,1,4
Mekuzy,31946.6530612245,25,4,C,0.38,-45,1,2
Mel_3177,36995.9387755102,28,5,B,0.42,-26,2,3
Melamed,38304.6326530612,9,3,A,0.62,45,4,3
Melipulli,28211.0204081633,37,6,B,0.32,2,1,2
Melkin-Eded,38054.9387755102,29,5,D,0.36,-50,1,3
Mellemaster,31940.4285714286,24,5,A,0.36,-91,1,2
Melnicu,40635.2244897959,31,5,D,0.38,35,1,3
Melodeniv,51891.7346938775,29,4,B,0.52,20,3,4
Melvinov,26550.0816326531,27,4,B,0.6,-60,4,2
Meme_man_sweden,33007,35,5,C,0.46,63,2,3
Menichess,24822.0816326531,18,3,A,0.66,18,4,1
MensaMind,25013.2448979592,21,3,B,0.4,-14,2,2
Mente,47538.5918367347,20,5,A,0.3,-26,1,4
MenteSana1690,37645.693877551,30,4,A,0.38,-11,1,3
MenyLV04,37106.9795918367,29,5,B,0.54,29,3,3
Merciless123,37174.6734693878,33,4,C,0.6,27,4,3
MercilessMidget,39300.8979591837,35,5,B,0.52,-40,3,3
Mercydams,19919.7959183673,21,4,D,0.42,1,2,1
Meridies,27643.1020408163,20,4,D,0.4,38,2,2
Merkfrom,43241.4693877551,27,3,B,0.58,63,4,4
Merlot19,22247.9387755102,22,4,A,0.48,34,3,1
Mertcf,10466.5510204082,9,4,A,0.38,46,1,1
Mertz,42298.0204081633,22,4,C,0.52,-16,3,4
Mesha29,38780.0816326531,24,4,B,0.48,-26,3,3
Meshybizzo,45632.3673469388,21,4,B,0.62,45,4,4
Mesias64,35311.306122449,26,5,B,0.68,37,4,3
MessersSchneideDude,31844.4285714286,22,5,C,0.4,-17,2,2
Messi2019,45634.7959183674,26,5,C,0.34,-18,1,4
Messi202088,32308.0408163265,27,4,B,0.44,-86,2,2
Metallica23,30853.4081632653,14,3,C,0.62,-68,4,2
Metianov,32098.4897959184,37,4,C,0.44,11,2,2
Metron,22715.9795918367,25,4,C,0.52,21,3,1
Mg-King,42770.0816326531,28,5,B,0.46,4,2,4
Mgkrp,34289.387755102,29,4,B,0.54,15,3,3
Mgtag619,25669.7755102041,24,6,B,0.34,-12,1,2
Mguedes,25695.1020408163,7,3,A,0.58,44,4,2
Mhare1,32961.1632653061,28,5,A,0.4,-43,2,3
Mharthi,40535.7142857143,25,6,A,0.56,-2,4,3
Mhatrawer,41452.0816326531,28,4,B,0.58,-134,4,4
Mhd3og1988,47488.5714285714,19,4,A,0.74,-27,4,4
Mher1980,53565.4489795918,37,4,C,0.6,-76,4,4
Mhme123,35792.0408163265,22,4,C,0.44,25,2,3
Mi001mlacamara,23013.3673469388,23,4,C,0.48,84,3,1
MiKoS89,26080.693877551,35,4,C,0.4,-65,2,2
MiOsita,42280.5510204082,21,4,A,0.56,48,4,4
MiSche,40515,30,5,A,0.36,-10,1,3
Mib___Mib,28640.4693877551,23,6,D,0.46,-24,2,2
MicaiusMancal,22920.5510204082,23,4,C,0.46,-4,2,1
Micha1971,39222.9591836735,31,5,B,0.58,-33,4,3
Micha28,20403.5918367347,25,5,B,0.64,-41,4,1
Michael127,27954.5102040816,28,5,D,0.44,-25,2,2
MichaelCCCCC,51323.9387755102,30,4,C,0.62,-112,4,4
MichaelFolder,12625.7142857143,21,4,C,0.58,95,4,1
MichaelFreitag,29714.8367346939,12,3,D,0.5,95,3,2
MichaelFriese,35404.8571428571,24,4,C,0.36,-33,1,3
Michaelgetachew,24871.9591836735,20,5,B,0.72,-36,4,1
Michaelrand,39686.3469387755,39,5,A,0.32,-49,1,3
Michal0000,35357.2448979592,29,4,C,0.4,10,2,3
MichalNymburk,33440.8775510204,28,4,C,0.42,-21,2,3
MichalOrczyk,41018.9795918367,16,3,C,0.44,12,2,4
Michasmik,46544.3265306122,24,5,B,0.42,16,2,4
Micheal_Rain,32367.8571428571,20,4,B,0.56,-23,4,2
Michel177,37175.4081632653,19,3,C,0.36,-11,1,3
Michel1no,35540.8163265306,28,4,B,0.44,-18,2,3
Michel60,30462.7755102041,26,4,C,0.52,66,3,2
Michelrovsky,28802.7755102041,25,3,B,0.6,12,4,2
Michi76,29970.7142857143,35,4,C,0.56,22,4,2
Michi800,27887.2448979592,29,4,B,0.4,-9,2,2
Michiko13,41073.4897959184,33,5,B,0.34,-58,1,4
Michuki,36593.8979591837,23,4,A,0.56,74,4,3
MickeyLong,35234.7142857143,31,4,D,0.32,-32,1,3
Microsa,25752,16,4,A,0.6,51,4,2
MidnightKnight,36586.5918367347,21,4,B,0.54,-27,3,3
MidnightScrambler,31435.6530612245,31,4,B,0.5,-13,3,2
Midnightmover,26691.4897959184,33,5,A,0.44,3,2,2
MieczyslawHeczko,21696.6530612245,31,4,C,0.44,-43,2,1
Mifodiy,29974.9183673469,24,3,B,0.54,-11,3,2
Miggie,25009.1224489796,12,2,A,0.68,-90,4,2
Mighaloor,12684.1224489796,28,5,B,0.32,64,1,1
MightyMayor,32856.4285714286,23,5,D,0.3,65,1,3
MightyMouseDJ,33097.3469387755,20,3,A,0.48,-2,3,3
Migmarpal,45394.6734693878,24,5,A,0.34,16,1,4
Migue_Kuc,30048.612244898,30,5,B,0.46,52,2,2
Miguel-Angel-Hdez,22603.5102040816,20,4,D,0.36,48,1,1
MiguelAngel24,17507.2040816327,29,4,C,0.64,-75,4,1
MiguelEstig,31114.0816326531,15,4,A,0.4,-94,2,2
MiguelFernando,30393.387755102,28,4,B,0.62,40,4,2
MiguelMirko,33395.2244897959,28,4,C,0.56,-6,4,3
MiguelRaz,25787.612244898,18,5,B,0.4,16,2,2
Miguel_Styles10,33465.387755102,22,5,B,0.32,-48,1,3
Miguelonis,29997.0612244898,29,5,C,0.48,36,3,2
Mih80,30085.7551020408,19,4,B,0.62,80,4,2
MihaiP,24900.6326530612,27,4,B,0.56,-120,4,1
Mihamiheev,39401.6326530612,26,3,C,0.4,-26,2,3
Mihiranga2001,32091.9387755102,26,4,A,0.44,-52,2,2
MihoSevastopol,40146.2040816326,21,4,D,0.44,-1,2,3
MijeeJimmy,26432.2244897959,25,5,C,0.56,-17,4,2
Mikael_Moulin_a_Vent,49853.2448979592,17,4,B,0.38,-24,1,4
Mikamarawan,22094.7959183673,21,4,C,0.56,-28,4,1
Mikchail,49052.8367346939,29,5,C,0.34,-59,1,4
Mike1971,38263.4693877551,25,5,B,0.44,-109,2,3
Mike2017,42521.4081632653,30,4,C,0.4,-81,2,4
Mike511,28354.7142857143,29,4,C,0.54,-39,3,2
Mike52a,28293.387755102,31,4,B,0.4,-38,2,2
MikeCasdiaSr2020,32256.2448979592,18,4,B,0.4,-72,2,2
MikeE67,40878.7346938775,22,4,A,0.48,54,3,3
Mike_H,17753.5510204082,26,5,A,0.4,-10,2,1
Mike_M_15,35290.4489795918,31,6,C,0.32,17,1,3
Mikekom73,25159.9795918367,31,4,C,0.58,-20,4,2
Mikepov,21621.0408163265,40,6,B,0.5,44,3,1
Mikexadrez7,42334.7551020408,34,4,A,0.3,8,1,4
Mikhail-5036,36804.2653061225,14,4,A,0.36,-32,1,3
Mikhail07,35339.9183673469,19,3,C,0.56,3,4,3
Mikhail7777,39167.2857142857,15,3,A,0.44,12,2,3
MikhailNina,8817.91836734694,21,4,D,0.44,31,2,1
Mikhail_Blunderov,15465.0204081633,38,5,B,0.7,94,4,1
Mikhail_Mityanin,28095.6530612245,26,4,C,0.54,-8,3,2
Mikhailtalll,42601.8571428571,38,4,B,0.58,23,4,4
Mikitiobueno,25184.9795918367,28,5,B,0.56,-20,4,2
Miklegro,29415.5102040816,26,4,C,0.44,-75,2,2
Miko0598,7229.36734693878,23,4,B,0.7,-6,4,1
Mikocheni,32337.612244898,20,4,C,0.36,29,1,2
Mikono,31536.5510204082,18,3,A,0.54,-32,3,2
Miksalmina,51209.0408163265,17,3,B,0.5,64,3,4
Miksingh,42207.4081632653,18,3,B,0.64,49,4,4
Milan1962,37283.7551020408,28,4,B,0.4,8,2,3
MilankumarZZ,35260.2653061225,25,5,B,0.38,4,1,3
MileDavis,27728.4285714286,30,4,B,0.56,50,4,2
Milem,28186.1428571429,22,4,B,0.58,193,4,2
Militant,31813.1020408163,35,4,A,0.3,50,1,2
Milivoj44,33580.1020408163,18,4,C,0.54,5,3,3
MilkyWay747,23926.3265306122,24,5,B,0.58,-37,4,1
Milokov,24783.6734693878,27,4,B,0.6,-18,4,1
Milsosa,47710.1836734694,31,4,C,0.46,36,2,4
MiltonGuevara,46130.7959183674,31,4,A,0.36,50,1,4
MimasA,24636.8775510204,25,3,A,0.5,-4,3,1
Mimec,17570.4693877551,35,4,B,0.58,-38,4,1
Mimoon,25617.0816326531,27,5,D,0.32,-82,1,2
Min_Do_Hee2001,14429.6734693878,35,4,C,0.46,-34,2,1
Minato10Kushina,33670.1836734694,28,4,C,0.48,19,3,3
MindStranger,17755.9183673469,23,3,C,0.56,29,4,1
Mingelawa,35369.0612244898,33,5,D,0.44,-59,2,3
Mingowitch,49271.8571428571,15,5,A,0.34,-38,1,4
Miomir,42046.2244897959,8,3,A,0.72,-101,4,4
Mioxxx,40244.6734693878,29,4,B,0.46,-42,2,3
Mir60,33115.1836734694,29,4,C,0.48,14,3,3
Mirabollenco,30425.0204081633,31,4,B,0.58,-14,4,2
Miracle_9,24636.5306122449,30,5,A,0.46,32,2,1
Miraj234,28028.2857142857,25,3,B,0.58,-82,4,2
MirazSarder,48887.8571428571,27,4,C,0.52,-15,3,4
Mire1980,45648.2448979592,21,4,A,0.44,-37,2,4
Miro--2,40284.4489795918,20,3,B,0.6,51,4,3
MiroslavK,24976.306122449,37,5,C,0.34,27,1,1
Mirror87,25766.7959183673,6,2,A,0.68,-28,4,2
Mirsiyapov,48086.8775510204,25,4,C,0.42,50,2,4
Mirumjan,33461.2244897959,17,4,A,0.54,-35,3,3
Mirza-Mohammad,51892.0204081633,19,3,A,0.58,55,4,4
Mirzodilshod,36925.4897959184,31,5,C,0.32,119,1,3
Mirzoyan00,19648.3265306122,36,5,B,0.4,6,2,1
MisakyanSamvel1960,19577.6326530612,27,5,B,0.48,36,3,1
Misha-K,49063.3265306122,24,3,B,0.62,-11,4,4
Misha1337228,26249,32,4,C,0.38,36,1,2
Misha7799,33946.3673469388,24,5,C,0.6,-44,4,3
Mishabubble,31795.5918367347,33,5,C,0.38,38,1,2
Mishailv,26382.693877551,31,4,D,0.48,39,3,2
Misirs,24939.4285714286,30,5,A,0.36,-67,1,1
MissRondo,32651.6326530612,11,3,A,0.54,120,3,2
Missh8,31773.4285714286,21,4,A,0.38,113,1,2
MisterFon,51701.8775510204,35,5,C,0.48,45,3,4
MisterOttermayer,25030.5510204082,20,4,C,0.66,36,4,2
Mister_Blitz_Chess,37365.7346938775,33,5,A,0.34,20,1,3
Mistermagoo64,25113.7346938776,27,4,B,0.52,4,3,2
Mithat1965,28211.8367346939,22,3,B,0.52,-100,3,2
MithileshP,29389.6530612245,17,4,D,0.46,-80,2,2
Mitsake,39879.8979591837,21,4,C,0.42,55,2,3
Mitspieler32,17445.7346938776,20,3,A,0.6,-19,4,1
Mitsuplik,26440.9591836735,28,4,C,0.34,-8,1,2
Mizani1359,42591.2448979592,12,3,A,0.74,10,4,4
MizmazAymen,29360.3265306122,23,4,A,0.46,127,2,2
Mjed31,19990.6734693878,30,5,D,0.32,16,1,1
Mjenglish,7949.02040816327,29,4,D,0.38,-5,1,1
Mjolnir5,34036.1224489796,19,4,C,0.36,-83,1,3
Mkhitaryan533,49056.7755102041,25,4,C,0.62,39,4,4
Mktk,31939.0612244898,29,4,C,0.42,1,2,2
Mlark,42313.3469387755,10,4,A,0.4,81,2,4
MldSi,49548.6734693878,26,4,C,0.56,5,4,4
MmeIrma,29429.306122449,32,5,B,0.3,-17,1,2
Mn_rizal,19289.1020408163,26,5,D,0.36,19,1,1
Mnaif1978,25595.0408163265,6,2,A,0.62,32,4,2
Mnsor71,20675.693877551,21,4,C,0.48,26,3,1
MoDiSpain,26265.2857142857,30,4,C,0.52,40,3,2
MoRisky,32342.3265306122,23,4,C,0.54,-24,3,2
MoS,40222.4693877551,24,3,B,0.54,-10,3,3
Mo_abdelhakim20_20,29863.1836734694,34,5,B,0.46,56,2,2
Moaiyed__95,41966.8367346939,26,5,B,0.52,4,3,4
Mobi1977,21279.1020408163,21,3,C,0.44,-38,2,1
Mobilegame,46090.5510204082,29,4,D,0.42,-66,2,4
Modern_Dete,41173.9183673469,33,4,C,0.42,42,2,4
Modnar,25940.8775510204,24,4,A,0.66,-33,4,2
ModusQ,25652.4489795918,10,3,A,0.34,-43,1,2
Modvinden,30572.3265306122,21,4,C,0.54,-30,3,2
Mog9000,43784.2857142857,31,4,B,0.5,-22,3,4
Moh001,20563.4489795918,22,4,B,0.66,35,4,1
Mohab1985,24199.2653061224,32,4,C,0.46,18,2,1
Moham3000,17170.6326530612,25,5,B,0.6,-7,4,1
Mohamad217,27925.0204081633,27,4,B,0.58,159,4,2
Mohamad_AghaE,19851.5918367347,34,4,B,0.6,-13,4,1
Mohamadmerati,41381.0408163265,29,5,B,0.36,-1,1,4
Mohamed00Nabil,36831.4285714286,27,4,D,0.4,-79,2,3
MohamedElrefai,36017.7755102041,13,3,A,0.36,1,1,3
MohamedHazem2002,30617.9795918367,18,3,A,0.46,62,2,2
Mohamed_abdelrhman,15469.8163265306,6,3,A,0.56,-56,4,1
Mohamed_ezzine11,28492.8571428571,25,4,B,0.38,-75,1,2
Mohamedeshak,27904.3265306122,18,4,C,0.5,2,3,2
Mohamedhamoude,40717.7959183674,26,4,B,0.56,-55,4,3
Mohamedkhalifa,19109.306122449,19,4,B,0.62,-43,4,1
Mohamedsami07,30631.1224489796,30,4,C,0.52,-45,3,2
Mohamedshaker147,39034.2448979592,30,3,C,0.4,40,2,3
Mohammad199,26914.693877551,27,4,C,0.5,49,3,2
MohammadAmmar2003,11113.7959183673,35,4,B,0.5,147,3,1
MohammadRezaaAjalli5,29045.2040816327,29,5,B,0.58,10,4,2
Mohammad_Ismail,35006.1632653061,23,4,A,0.56,15,4,3
Mohammadamir5923,33259.4489795918,21,3,A,0.4,-25,2,3
Mohammed313,17011.1020408163,27,6,A,0.46,37,2,1
MohammedElasha,22683.9591836735,23,5,C,0.5,39,3,1
MohammedS,23100.8979591837,13,4,A,0.66,-43,4,1
Mohammedkhaleel,27352.1632653061,35,5,B,0.5,-2,3,2
Mohineesh,29146.5102040816,21,4,A,0.44,79,2,2
