Player,MeanSpacing,UniqueECO_SubCat,UniqueECO_Cat,MostFrequentECO_Cat,MostFrequentECO_Cat_Frequency,EloChange,MostFrequentECO_Cat_Frequency_Quartile,MeanSpacing_Quartile
delviento,52480.1632653061,34,5,A,0.52,-52,3,4
demoman,19280.7755102041,11,3,A,0.42,11,2,1
demont4444,25801.2653061224,34,5,B,0.52,-55,3,2
denis1261,32376.0816326531,34,5,C,0.34,-65,1,2
denisgov,44833.4693877551,26,4,D,0.42,59,2,4
denisovserg3,43513.4489795918,23,4,B,0.52,-46,3,4
denispalacio,31626.7551020408,27,4,D,0.38,97,1,2
denissonnenschein,23172.7551020408,24,5,C,0.48,-30,3,1
denniscrashed,23160.3265306122,28,4,C,0.52,-63,3,1
dentistdentist90,29536.9795918367,31,5,A,0.28,72,1,2
derdo2121,28679.4489795918,30,5,C,0.36,-44,1,2
dersportlichesaenger,35372.5306122449,28,4,C,0.5,27,3,3
derwisch,42673.693877551,25,4,A,0.58,-83,4,4
deskpro1886,29889.8163265306,25,3,A,0.5,73,3,2
despistat,36535.2244897959,30,5,C,0.36,-7,1,3
destroyer1903,31862.6326530612,37,5,B,0.34,-23,1,2
destructora01,38388.7959183674,33,6,B,0.56,9,4,3
detoured,45800.7551020408,22,5,A,0.54,-17,3,4
deva_tmg,17700.9795918367,32,5,B,0.4,-217,2,1
devorotski,37047.7551020408,38,5,B,0.44,-42,2,3
deybiayala,45723.4081632653,17,5,B,0.46,65,3,4
dezmifiot,51271.8775510204,30,5,B,0.38,13,1,4
dfcbkmtdbx60,21331.1428571429,28,4,D,0.32,-6,1,1
dgchess,47531.9795918367,18,4,A,0.42,8,2,4
dgncnbnc,43758,27,3,B,0.58,34,4,4
dhalilsim,30141.2040816327,16,5,A,0.4,-62,2,2
dhikawpp,28747.1428571429,20,4,A,0.64,-56,4,2
dhruvjain,45579.0612244898,23,6,A,0.5,-67,3,4
dhruvphukan1546,35448.8163265306,27,6,B,0.4,-48,2,3
dhurbakarki,28190.7346938776,31,4,C,0.56,-129,4,2
dhurtado,25182.3265306122,28,4,B,0.38,-83,1,1
di_ma_rchenko,37194.0816326531,27,5,C,0.46,-92,3,3
diamanteas,33248.7346938776,29,4,A,0.64,-73,4,2
diamanti,30365,34,4,B,0.38,-3,1,2
diansr,10529.9795918367,20,4,A,0.42,32,2,1
did_panas,38719.1428571429,31,5,D,0.36,-74,1,3
didelis,49028.0408163265,37,5,D,0.34,-56,1,4
didntcthat,33960.3265306122,36,5,C,0.34,9,1,3
didou-zx23,24709.1836734694,35,4,B,0.38,-10,1,1
diego10g,29983.693877551,24,4,B,0.54,8,3,2
diegochar,27043.5918367347,31,5,B,0.36,-101,1,2
diegocorrientes,35969.2040816326,34,4,C,0.6,-4,4,3
diegogh21,43996.8775510204,22,3,B,0.46,6,3,4
diegolongoni,44916.7346938775,38,5,A,0.34,-101,1,4
diegozalazar,35167.0816326531,30,6,D,0.46,-5,3,3
dietzulja,43118.5306122449,19,3,A,0.62,40,4,4
diganengo,23490.8571428571,29,4,C,0.5,3,3,1
digiska,29031.1224489796,30,5,B,0.5,-55,3,2
digmag,35211.1224489796,24,5,D,0.32,-44,1,3
digraph,30149.7142857143,31,4,B,0.34,-132,1,2
dik28,33425.2448979592,36,5,B,0.3,-3,1,3
dikerman1979,35556.4693877551,27,4,B,0.52,24,3,3
dileepvns,40551,34,5,B,0.3,-163,1,3
dilgado007,31642.0816326531,33,5,C,0.64,-30,4,2
dilliro,44042.9387755102,40,6,C,0.44,-85,2,4
dima1953,32937.8775510204,38,4,B,0.5,36,3,2
dimako,38301.7346938775,21,3,B,0.48,-25,3,3
dimangarov,35153.1632653061,26,4,B,0.64,52,4,3
dimarko,35869.1632653061,36,4,C,0.48,-93,3,3
dimatavr,31744.306122449,20,4,A,0.62,-14,4,2
dimert64,44100.3673469388,18,5,B,0.46,8,3,4
dimic2003,21349.3673469388,24,4,D,0.4,-67,2,1
dimm555,38818.8163265306,25,5,C,0.44,-43,2,3
dimonwld,30587.4897959184,32,4,B,0.44,20,2,2
diogorog,49343.9795918367,22,4,D,0.54,18,3,4
dionatanS16C,41131.4489795918,36,5,B,0.4,-88,2,3
dipo3,17692.7959183673,28,5,B,0.62,34,4,1
dirlic,24931.9183673469,29,3,A,0.56,9,4,1
discowhy,31675.7346938776,28,5,C,0.36,-2,1,2
disgustos,51306.2244897959,25,5,B,0.58,6,4,4
disintegration,43948.387755102,32,4,B,0.38,-55,1,4
dismasmates,25420.7346938776,29,4,A,0.32,-27,1,2
divdiv1,33499.5306122449,29,4,A,0.54,-4,3,3
divikgoel,28235.3265306122,31,5,B,0.48,98,3,2
dizcosteve,30076,24,4,B,0.68,-95,4,2
djoniw,31762.2040816327,36,5,C,0.42,9,2,2
djovicic,26017.4897959184,22,3,A,0.64,-28,4,2
dkb12085,31952.9591836735,31,4,B,0.44,93,2,2
dkmrandre,39454.7551020408,19,3,A,0.7,33,4,3
dlarsvallekas,28427.4693877551,22,4,B,0.7,-22,4,2
dm_p,28319.6326530612,12,3,B,0.46,-48,3,2
dmesko,24934.4489795918,27,4,B,0.6,31,4,1
dmieter,50350.4489795918,16,2,A,0.56,-10,4,4
dmitiydr,31809.612244898,31,4,B,0.54,-110,3,2
dmitriy_33,25153.3673469388,32,5,D,0.28,-61,1,1
dmitriyrostov,36888.7551020408,32,5,B,0.46,2,3,3
dmitry1968,33020.5918367347,30,4,B,0.42,28,2,2
dmk111,29877.9795918367,24,4,A,0.5,-46,3,2
dmmchess1,30248.3469387755,35,5,D,0.38,-43,1,2
dmos90,41464.1836734694,26,4,A,0.34,-91,1,3
dmschess,26664.4081632653,27,5,B,0.44,-4,2,2
dmytro2018,18483.8775510204,37,5,B,0.4,12,2,1
dochr,51309.3265306122,30,4,C,0.44,-77,2,4
doctorabi,27770.7755102041,39,4,B,0.38,32,1,2
doctordoob,33959.8775510204,28,4,B,0.64,-36,4,3
docwos,49469.8571428571,27,4,A,0.32,-51,1,4
doddelvollmann,31947.2040816327,21,5,D,0.4,31,2,2
dodekaeder,30907.5714285714,22,5,B,0.42,116,2,2
dodi_ipis,30856.9795918367,33,5,B,0.3,-17,1,2
doja74,26273.2040816327,31,5,A,0.34,34,1,2
dolax,25963.5102040816,24,4,B,0.6,-20,4,2
dolenc123,26428.2040816327,20,4,C,0.46,60,3,2
dollarsignmccool,35670.0408163265,21,4,B,0.36,103,1,3
dolorez,41370.8163265306,24,4,A,0.56,-58,4,3
domingopappa,22867.693877551,37,5,B,0.54,19,3,1
domingosjunior2004,48780.8367346939,34,5,B,0.5,18,3,4
domprocopio,31114.6530612245,34,5,B,0.56,-109,4,2
domtom_ch,30176.5714285714,21,4,B,0.34,-79,1,2
don2x4705,47457.6326530612,26,5,B,0.62,33,4,4
donche428,26272.5714285714,21,4,C,0.46,27,3,2
dongakorlando,36484.3265306122,29,4,B,0.66,67,4,3
doniafendi,13518.4489795918,23,5,D,0.34,-24,1,1
donigendut15,24956.5102040816,27,5,C,0.36,84,1,1
donkyHOT,26603.8571428571,28,4,C,0.42,11,2,2
donlaso,32993.387755102,30,3,B,0.48,91,3,2
donmiguelnajdorf,49675.1632653061,32,6,A,0.36,4,1,4
donpedr0,25339.1836734694,31,5,B,0.6,41,4,2
donquijote02,37215.9795918367,14,5,A,0.48,60,3,3
dooomy,29933.1224489796,22,3,B,0.5,-7,3,2
doriansai,50983.4897959184,25,5,A,0.52,136,3,4
doruk22,35314.5918367347,36,5,C,0.3,-34,1,3
dosfedericos,52834.5102040816,34,4,A,0.4,-17,2,4
doubrrriouchkouf,17724.0204081633,41,5,C,0.52,-26,3,1
douce1,20929.1428571429,30,4,A,0.5,61,3,1
dougwill,24784.7959183673,26,5,C,0.52,-9,3,1
douiche,44345.5918367347,30,4,B,0.68,-45,4,4
dovla55,19900.2448979592,11,3,A,0.5,9,3,1
dpalominob,29522.8775510204,16,4,A,0.58,41,4,2
dr67ar,22780.1020408163,36,6,B,0.6,48,4,1
dr_hamada,52345.5510204082,33,5,C,0.5,19,3,4
dracoskipizzardo,14796.7346938776,15,3,A,0.44,-53,2,1
dragonetti,28571.1836734694,21,4,A,0.44,-67,2,2
dragonslayer1,26195.4081632653,31,4,C,0.46,-16,3,2
dragosdum,22585.6734693878,24,5,A,0.36,-22,1,1
drahmedsalem,25590.0612244898,32,4,A,0.46,40,3,2
draltube,40568.9183673469,34,5,C,0.42,4,2,3
dranocrepus,36641.1836734694,18,4,A,0.46,30,3,3
dravinash,21606.1224489796,36,4,C,0.58,25,4,1
drd_davi,37255.7551020408,35,4,B,0.36,156,1,3
dremcrom,18704.3469387755,14,4,A,0.5,-13,3,1
drexter22,46379.0816326531,27,4,C,0.6,7,4,4
dridihoussine,23851.8775510204,29,5,D,0.34,-54,1,1
drini123,13434.612244898,30,4,C,0.5,-2,3,1
drjido,18262.0612244898,22,4,B,0.68,12,4,1
drjuliocezar,42046.2040816326,30,6,D,0.42,-109,2,4
drlasker,36090.612244898,25,5,B,0.7,-23,4,3
drmax1956,19624.1836734694,29,4,C,0.46,-27,3,1
drnawalesh,41114.1836734694,40,4,C,0.48,-43,3,3
drnicholas,38862.5510204082,36,4,B,0.5,-100,3,3
dromaschenko,38122.8979591837,23,4,D,0.38,-1,1,3
dronivovitch,24707.5102040816,20,5,B,0.6,-50,4,1
drruma,18069.4285714286,22,5,B,0.68,-51,4,1
drsP,35485.387755102,26,4,D,0.34,-76,1,3
drserb17,51522.6734693878,32,4,B,0.36,96,1,4
drshabir,17017.7346938776,32,5,C,0.44,-9,2,1
drsmart21,33483.5714285714,26,5,B,0.52,-102,3,3
drsnehal,27267.4285714286,36,6,C,0.32,-21,1,2
drtruth123,16231.7346938776,22,4,B,0.36,-14,1,1
drunknight,22982.0408163265,36,5,A,0.44,-17,2,1
drunkpieces,45890.3265306122,37,4,C,0.42,40,2,4
drunz1997,31636.2857142857,32,5,B,0.5,13,3,2
drzoro,49511.8367346939,30,5,D,0.34,-20,1,4
ds2508,38861.4489795918,32,4,B,0.48,44,3,3
dserrato,37098.9795918367,38,5,B,0.4,8,2,3
dsge,49359.7142857143,36,5,B,0.52,-79,3,4
dsmaulana,14236.5102040816,30,4,C,0.46,-80,3,1
ducharnel,23193.387755102,28,5,B,0.42,-111,2,1
duduasc,46723.2040816326,33,6,B,0.34,-43,1,4
duedl0r,37201.2040816326,27,4,B,0.52,20,3,3
duha83,32893.0612244898,24,5,C,0.52,15,3,2
dukator,24577.693877551,29,5,C,0.3,43,1,1
dukemcnukem,39099.1224489796,28,4,A,0.62,-114,4,3
duleus,47644.7755102041,23,4,B,0.5,18,3,4
dulguun512,44105.6734693878,26,5,B,0.46,-75,3,4
dulic84,47546.8163265306,31,6,C,0.36,-54,1,4
dumbales,24776.7142857143,26,4,B,0.42,11,2,1
dundarsakir,39381.9591836735,33,4,B,0.58,-120,4,3
dunde2,42788.0816326531,30,5,A,0.4,-56,2,4
duoduoduop,37358.2244897959,21,6,C,0.48,6,3,3
duracell233,37043.9387755102,23,5,C,0.4,11,2,3
dv1000,37722.1020408163,32,5,B,0.68,2,4,3
dvchess,31792.9795918367,12,3,A,0.6,85,4,2
dvo35,24910.1020408163,39,5,B,0.34,48,1,1
dvs4,19427.6734693878,16,4,B,0.66,51,4,1
dvv36,50715.8163265306,19,4,B,0.58,25,4,4
dw-dw,27601.7551020408,37,5,D,0.36,-5,1,2
dwairk,30073.8979591837,29,5,B,0.58,97,4,2
dyayu2818,37266.612244898,25,5,B,0.44,73,2,3
dychess4,29957.4285714286,36,6,A,0.38,-36,1,2
dzabr,48650.9387755102,38,4,A,0.3,50,1,4
dzaky10,49549.0816326531,30,3,B,0.78,-28,4,4
dziekujebardzo,47789.4693877551,23,5,C,0.5,71,3,4
dzielnica13,20092.8367346939,32,5,B,0.52,-54,3,1
e-chess64,35043.8367346939,34,5,A,0.46,-39,3,3
e2008,28220.2040816327,25,4,A,0.44,-15,2,2
e4ftw,31611.8775510204,28,4,B,0.36,-3,1,2
e4minister1,51031.3265306122,31,4,A,0.36,129,1,4
eadwine,41233.612244898,26,3,C,0.4,13,2,3
eagle22475,17577,13,3,D,0.42,-47,2,1
eagle61,40875.3265306122,31,5,B,0.4,-26,2,3
eagle_vision,20418.8979591837,36,5,C,0.34,65,1,1
eagleofchess,22109.0816326531,17,5,B,0.48,30,3,1
eatzmon,26415.2040816327,19,3,A,0.62,-16,4,2
eberhard21,35256.7346938775,33,5,D,0.38,8,1,3
ebrahimehrambafzadeh,47746.3673469388,29,5,B,0.54,-70,3,4
echecs2121,33460.3673469388,21,3,A,0.62,9,4,3
echecs85,45482.387755102,22,4,D,0.54,-24,3,4
eclectyk,37777.0612244898,35,4,B,0.64,10,4,3
eclick,15349.6734693878,16,5,A,0.56,-119,4,1
ecliptica,33202.5306122449,26,4,B,0.48,-79,3,2
economist_ch,35199.4285714286,34,5,A,0.42,32,2,3
edditalentfrei,17462.2040816327,29,5,A,0.4,46,2,1
eddymarque0117,20879.8367346939,37,5,B,0.52,42,3,1
eddyrod,46708.9387755102,31,5,B,0.4,61,2,4
edgar_luz,17607.9795918367,12,2,A,0.74,-160,4,1
edifer,48984.9387755102,32,5,C,0.4,4,2,4
edik144,24670.9591836735,31,5,D,0.38,-49,1,1
edinlakota,28178.9591836735,21,3,A,0.6,22,4,2
edisonuran,27304.4285714286,27,4,A,0.4,19,2,2
edludd,35323.5306122449,35,4,B,0.4,90,2,3
edoe,27689.5306122449,31,4,B,0.6,-47,4,2
edoy-pam,22688.9183673469,21,4,A,0.42,-30,2,1
edrez,40613.1632653061,26,4,B,0.38,47,1,3
eduard-tejada,33585.1836734694,18,3,A,0.62,6,4,3
eduha,29895.1428571429,29,4,C,0.42,-45,2,2
eehhhhaaa,40716.1224489796,21,4,B,0.48,11,3,3
eel1957,50707.2448979592,31,4,A,0.36,-39,1,4
effective19,27768.9591836735,35,5,D,0.38,-55,1,2
efrainvaler,23822.2244897959,24,4,B,0.48,-9,3,1
egalindoh,33241.2653061224,35,5,A,0.48,-92,3,2
egasquez,51247.6326530612,35,5,C,0.36,-24,1,4
egecivas,31739.0816326531,30,4,B,0.56,78,4,2
egeozbek,40632.0204081633,24,4,B,0.54,-15,3,3
egidio58,23121.8367346939,24,4,B,0.66,-105,4,1
egisto,34903.0816326531,31,4,B,0.4,-91,2,3
egozkol,36061.6734693878,24,4,A,0.36,-27,1,3
egpc1009,35311.5918367347,13,3,B,0.38,6,1,3
ehenryindy,34972.4285714286,37,5,C,0.32,36,1,3
ehsan22yt,41703.0204081633,31,4,B,0.56,172,4,4
ehsanfatahi,42240.1020408163,21,5,C,0.4,8,2,4
ehsanmaster,24542.7551020408,33,5,B,0.6,-29,4,1
ehst,36791.2857142857,39,5,B,0.32,-60,1,3
eineRolleKlopapier,30330.4081632653,25,4,B,0.66,32,4,2
einsicht,17722.1836734694,26,5,A,0.64,-18,4,1
eisvogel67,52778.7346938775,26,4,A,0.42,-28,2,4
ejakoet,25143.1224489796,25,5,C,0.46,-39,3,1
ejea72,40904.8979591837,29,6,A,0.36,60,1,3
eker,33699.693877551,33,4,C,0.38,66,1,3
ekhya_oelom,31892.7551020408,30,4,B,0.36,-19,1,2
ekodes,19311.1224489796,22,4,A,0.54,30,3,1
eksnarf,34041.0816326531,29,4,C,0.52,28,3,3
el-final_21,24574.3673469388,15,4,B,0.5,-13,3,1
el-ladan,45615.306122449,18,3,D,0.44,-41,2,4
elKillermaster,54179.7551020408,33,4,B,0.68,100,4,4
el_asesino_cuba,26697.5102040816,37,4,C,0.44,-103,2,2
el_poderoso,29355.6734693878,37,5,B,0.38,-105,1,2
elahly,40508.6530612245,28,5,B,0.44,-22,2,3
elaminchess,28580.5714285714,38,6,B,0.32,-47,1,2
elartur,44413,27,4,B,0.54,-18,3,4
elbring,44741.3469387755,19,5,B,0.72,-113,4,4
eldelfinazul,51180.9591836735,19,5,A,0.38,113,1,4
eldoc19,54012.2448979592,24,5,C,0.52,-14,3,4
eldorado1985,40656.5918367347,41,5,D,0.3,27,1,3
elgalgo72,33838.6530612245,33,4,A,0.34,-27,1,3
elgoarany,24675.1428571429,37,5,C,0.5,41,3,1
elgrajo,39161.4081632653,25,4,B,0.68,1,4,3
eli1356,27986.2448979592,6,2,A,0.7,24,4,2
eliam10,17253.6326530612,34,4,B,0.4,42,2,1
elians-01,26218.9795918367,36,6,A,0.46,36,3,2
elias-Villatapia,35689.5102040816,18,4,B,0.58,-39,4,3
eliasib,30106.8979591837,21,3,A,0.52,1,3,2
eliasnader1969,31966.9591836735,28,3,A,0.42,25,2,2
eliee21,28845.4285714286,29,5,A,0.6,7,4,2
elif_xd,43853.7755102041,19,4,D,0.4,-11,2,4
eliseomaus,32839.2653061224,25,5,A,0.46,34,3,2
elixx,14410.2040816327,33,4,B,0.52,-23,3,1
eljuru,31213.4897959184,20,5,A,0.6,-107,4,2
elkhalifimed,39559.1428571429,31,6,A,0.36,-96,1,3
elleo,47858.387755102,22,3,B,0.64,-7,4,4
elleventeen,28880.5510204082,19,3,A,0.42,24,2,2
elmaestro123,49285,24,3,A,0.36,4,1,4
elmaestroo,39811.7142857143,31,4,C,0.52,9,3,3
elmaestttro,39184.2857142857,35,5,A,0.48,-39,3,3
elmohakes,31676.4489795918,32,6,B,0.54,-120,3,2
elorens,39166.612244898,34,4,B,0.62,41,4,3
elpapirologo,42519.7755102041,32,5,A,0.38,-4,1,4
elpelaosamario,30166.4285714286,37,6,B,0.54,26,3,2
elpeleida,29879.1836734694,33,5,C,0.4,-59,2,2
elprofemat1,21250.7346938776,19,4,B,0.52,19,3,1
elro07,37029.0408163265,20,3,A,0.5,-13,3,3
elror,33239.7755102041,29,5,C,0.34,-44,1,2
elsh1403,26447.693877551,13,3,A,0.68,36,4,2
elshennawy111,35689.6530612245,29,5,A,0.34,14,1,3
elshobky,47291.0408163265,32,5,B,0.38,41,1,4
eltitancito,28659.8571428571,22,4,B,0.42,-89,2,2
eltuma,51244.0816326531,18,4,A,0.48,75,3,4
elvanvanero,16541.3265306122,38,5,B,0.3,20,1,1
elviejozorro,45212.7142857143,22,4,A,0.44,4,2,4
emacastro1965,35594.8571428571,16,3,A,0.68,58,4,3
emad1395,35412.4897959184,31,5,A,0.26,53,1,3
emadaly,29981.1632653061,18,3,A,0.76,-38,4,2
emadelemary20,42402.6530612245,23,4,A,0.34,60,1,4
emadfayze,39668.2448979592,36,4,C,0.32,45,1,3
emadfrjsltan982,43341.2857142857,30,5,D,0.38,-113,1,4
emadmaster,45934.6530612245,34,5,A,0.34,-55,1,4
emadoov,26084.4897959184,31,4,B,0.52,-26,3,2
emafinzi,28907.8979591837,29,4,A,0.38,-20,1,2
emanuelcano,16727.4693877551,36,5,A,0.56,50,4,1
emateo,17605.9183673469,23,3,C,0.56,16,4,1
emelian,25066.7346938776,15,4,D,0.44,-28,2,1
emergencyman61,30688.9387755102,20,4,B,0.38,8,1,2
emilains6,34354.4285714286,14,3,D,0.46,72,3,3
emilianono20,37715.7959183674,26,5,B,0.54,29,3,3
eminemini,19097.8571428571,24,5,C,0.4,-71,2,1
emirhanpeksen452,34023.3265306122,24,4,C,0.54,-17,3,3
emirkafa,30110.5306122449,36,5,B,0.34,27,1,2
emjee,28597.8367346939,27,5,B,0.58,-33,4,2
emmanuelvergara,25677.1632653061,38,4,B,0.48,23,3,2
emperadorg210,42798.7551020408,5,2,A,0.68,43,4,4
emperor555,22987.8979591837,27,5,B,0.68,3,4,1
emxk567,15917,16,3,B,0.6,-20,4,1
enam-to,46220.5918367347,27,5,B,0.68,75,4,4
enayatazbaghi63,29395.5102040816,39,6,D,0.3,32,1,2
endo07,40822.0204081633,35,5,A,0.48,84,3,3
engote,18059.4897959184,22,3,A,0.58,-32,4,1
engtalalali,17422.8979591837,36,5,B,0.3,45,1,1
enguerino13,19455.9795918367,20,4,A,0.4,1,2,1
enkhsaihan,52791.4897959184,23,4,C,0.44,-21,2,4
enmanuelperez2002,41594.5918367347,38,5,B,0.54,57,3,4
enok027,23403.9183673469,41,5,B,0.52,-13,3,1
enri68,30253.5102040816,35,5,D,0.32,-52,1,2
enriqueglez,24965.3469387755,20,4,A,0.52,-53,3,1
ensaha,38799.3265306122,28,5,A,0.64,234,4,3
ente77,30012.1428571429,27,5,B,0.56,-45,4,2
enxadristamarcelo,31650.2244897959,22,4,B,0.64,-11,4,2
enzner,39030.8367346939,22,4,D,0.36,-47,1,3
epeacekop4,42406.387755102,33,4,C,0.4,-12,2,4
eprovenzano,45545.3673469388,25,5,B,0.58,-22,4,4
eragonas,37288.5102040816,38,4,D,0.28,7,1,3
erdalars6533,37635.2244897959,34,5,B,0.26,69,1,3
erdenet,30501.7959183673,22,5,C,0.58,-40,4,2
erencek,29805.0816326531,29,4,D,0.4,-55,2,2
erfazguntur,19296.3469387755,32,5,A,0.52,-130,3,1
ergaommes,28248.7755102041,38,5,A,0.42,8,2,2
erichess78,37501.7142857143,40,5,B,0.5,-11,3,3
erlan_777,42170.9183673469,33,6,A,0.26,-47,1,4
ernivo,21939.3265306122,24,3,B,0.38,48,1,1
ernstvdr,43092.5918367347,35,4,C,0.46,26,3,4
erosennin2000,32148.7551020408,33,4,B,0.34,86,1,2
errorr,20157.7346938776,34,5,B,0.58,20,4,1
ertmsn2,23770.5714285714,16,3,A,0.5,-38,3,1
ertugrul_tatlisumak,17643.7142857143,31,4,D,0.42,115,2,1
ertugrull01,47662.693877551,30,5,A,0.3,0,1,4
erwinsyah77,20567.9795918367,33,5,C,0.38,34,1,1
erzhan63,39778.7959183674,28,4,A,0.32,108,1,3
esac01,28755.9795918367,27,4,B,0.42,-52,2,2
escocesa,21379.3673469388,30,5,A,0.34,-105,1,1
esconac,33574.0612244898,25,4,B,0.46,-33,3,3
esenchess,42643.2244897959,42,5,B,0.56,27,4,4
esero,26817.7142857143,24,4,C,0.42,-131,2,2
esi-kavousi,47454.7142857143,13,4,A,0.58,-23,4,4
eskaliburR,50914.7346938775,32,5,B,0.42,77,2,4
esla01,21047.2244897959,30,4,A,0.58,-41,4,1
eslam81,48388.387755102,25,5,A,0.3,5,1,4
eslamabdelhameid,49411.0816326531,24,4,A,0.64,-78,4,4
esmaell,31532.4285714286,35,3,C,0.4,-32,2,2
esmuellert,30219.5510204082,10,3,A,0.7,106,4,2
esnifador,33519.612244898,21,4,B,0.48,44,3,3
espaeza72esc,21025.2244897959,39,4,C,0.56,-49,4,1
espartano2,16202.3673469388,37,5,C,0.44,-82,2,1
espinosanelson463,25513.5306122449,37,5,B,0.46,-34,3,2
essam1aly,33506.4489795918,32,5,B,0.48,-84,3,3
essam56,22181.306122449,27,4,C,0.44,-10,2,1
essan123,37335.6326530612,17,3,A,0.44,17,2,3
estebank7,37189.7346938775,38,5,B,0.48,-59,3,3
estebanrr,45999.8775510204,31,5,C,0.5,-43,3,4
estfen,38958.387755102,35,5,D,0.36,-39,1,3
ethangoh,30033,24,3,A,0.5,21,3,2
etomasi,51406.9183673469,25,5,D,0.38,88,1,4
etoru,28921.2448979592,33,4,D,0.32,-40,1,2
etxepareikasle,47597.6326530612,20,5,B,0.42,-16,2,4
eudaimonology,38577.1836734694,30,4,B,0.38,38,1,3
eudesmarques1,28299.8979591837,33,4,A,0.66,-26,4,2
eugene28,24692.9591836735,27,4,B,0.56,27,4,1
euro01,29839.8979591837,24,4,C,0.6,-46,4,2
eurostar,27054.5510204082,27,3,B,0.58,-41,4,2
euwe1000,26143.0408163265,37,5,B,0.58,-69,4,2
evandrorsilva,26743.387755102,31,5,B,0.34,109,1,2
evatesis,40449.1428571429,18,4,B,0.62,-53,4,3
eveniza,35178.8367346939,14,3,B,0.54,78,3,3
evgen42,24938.7142857143,28,4,B,0.54,-71,3,1
evgeny1442,31647.5510204082,9,4,A,0.66,-116,4,2
evgenyarefiev,29158.612244898,30,4,B,0.56,39,4,2
evilmike,43997.9795918367,33,4,D,0.36,50,1,4
evsgri-17,22990.4693877551,31,4,A,0.54,18,3,1
excaliburbriefing,35141.306122449,34,4,B,0.38,32,1,3
excologne,28456.4897959184,15,3,D,0.4,-16,2,2
exmark,44227.306122449,22,3,A,0.4,-26,2,4
exmath,26912.9591836735,15,3,A,0.36,31,1,2
exosomes,24801.1632653061,21,4,A,0.4,90,2,1
expberfer,25813.0408163265,30,4,C,0.46,-94,3,2
expertjethro,48494.8163265306,28,4,B,0.56,19,4,4
exre,31479.3265306122,41,5,B,0.38,-78,1,2
exterminator70143214,26805.3469387755,28,4,D,0.36,-72,1,2
ezzat2238,12897.5510204082,16,5,A,0.46,37,3,1
f3_kf2,41557.7346938775,36,4,B,0.38,-12,1,4
f4i,22272.5306122449,18,5,A,0.54,134,3,1
fabberd,33198.8367346939,26,5,B,0.46,-31,3,2
fabianno,32697.0612244898,24,3,A,0.48,85,3,2
fabianponzo,38566.2040816326,27,3,B,0.66,36,4,3
fabioenrrique18,30601.4081632653,35,4,B,0.4,27,2,2
fabioferasa,31802.387755102,19,4,A,0.58,51,4,2
fablink,30086.8367346939,27,5,A,0.36,-39,1,2
fablovechess,33932.0816326531,35,5,A,0.34,-109,1,3
fabricejan,45854.1632653061,29,4,C,0.46,31,3,4
fabriziobonaccorsi,21202.8367346939,25,5,B,0.56,-2,4,1
fadaga,26322.0816326531,33,4,B,0.5,-73,3,2
fadjri,23290.0408163265,31,5,B,0.52,12,3,1
fahmy1977,41178.387755102,30,4,B,0.62,-38,4,3
faiez,47030.2040816326,32,6,B,0.3,-15,1,4
faimar,37675.8979591837,33,5,A,0.5,-45,3,3
fajeknove,13106.0408163265,30,5,A,0.36,-48,1,1
falken,20017.4081632653,13,3,A,0.64,-55,4,1
falling_in_love,36766.612244898,20,5,D,0.38,58,1,3
faloh,13431.5918367347,28,4,C,0.42,9,2,1
famatex,39690.387755102,18,4,A,0.4,-168,2,3
famzzzy,35018.0408163265,31,5,B,0.48,-6,3,3
fanami961,38192.7755102041,29,5,C,0.46,-14,3,3
fanchess90,39690.4489795918,31,5,A,0.34,34,1,3
fanemihan,49246.6326530612,32,4,B,0.6,36,4,4
fantoom77,50858.2244897959,27,5,B,0.52,76,3,4
far001,38281.4285714286,37,5,B,0.38,-54,1,3
faraonrances,50036.6326530612,27,4,B,0.5,-31,3,4
farchita,28496.5102040816,36,4,D,0.34,-53,1,2
fargolorne,23044.7551020408,33,5,D,0.42,-1,2,1
farhadP1,23070.5918367347,41,6,B,0.36,-39,1,1
farham2020,21418.4897959184,21,4,A,0.62,-13,4,1
faridbaelach,31681.2244897959,30,5,A,0.28,-75,1,2
faridvakili400,34047.387755102,17,3,A,0.7,20,4,3
fariss,30134.693877551,23,3,B,0.46,-42,3,2
farizalang,20361.2448979592,26,3,B,0.66,28,4,1
farshid2017,17928.9183673469,22,4,C,0.44,27,2,1
farukiyyat,33650.1836734694,35,5,B,0.42,10,2,3
farzadm3189,40464.5918367347,38,5,B,0.56,52,4,3
fastone,32191.4489795918,37,4,C,0.5,24,3,2
father_christmas,30140.7959183673,37,5,B,0.34,13,1,2
fathi2000,31800.9183673469,19,4,D,0.46,30,3,2
fatolanazari,53568.9795918367,35,4,B,0.42,125,2,4
fatonabazi,17840.4081632653,16,4,B,0.54,-76,3,1
faust1308,52894.3265306122,25,5,B,0.5,41,3,4
faysssal,26828.7142857143,18,5,A,0.58,-18,4,2
fbarretoz,19038.1428571429,29,5,B,0.48,5,3,1
fbl,32930.2857142857,26,4,B,0.5,-34,3,2
fcj40,45236.612244898,20,6,D,0.34,12,1,4
fdca92,27254.6530612245,17,3,B,0.7,-87,4,2
fdsl78,41162.387755102,31,5,B,0.44,-100,2,3
feanor00,49475.6530612245,34,4,B,0.74,-42,4,4
fedechampion,47493.7959183674,25,4,A,0.34,-70,1,4
